Hepatite,Município,cod_ibge,quantidade,code_muni,name,crs,Data,pop,Data_Formatada,Taxa
Hepatite C,Capão Bonito do Sul,430462,0,4304622,Capão Bonito do Sul,06Âª CRS,2022-01-01 00:00:00,1952,01/01/2022,0
Hepatite C,Capão Bonito do Sul,430462,0,4304622,Capão Bonito do Sul,06Âª CRS,2023-01-01 00:00:00,1952,01/01/2023,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2015-01-01 00:00:00,48700,01/01/2015,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2016-01-01 00:00:00,49848,01/01/2016,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2017-01-01 00:00:00,51299,01/01/2017,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2018-01-01 00:00:00,52685,01/01/2018,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2019-01-01 00:00:00,53769,01/01/2019,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2020-01-01 00:00:00,55102,01/01/2020,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2021-01-01 00:00:00,56396,01/01/2021,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2022-01-01 00:00:00,56396,01/01/2022,0
Hepatite A,Capão da Canoa,430463,0,4304630,Capão da Canoa,18Âª CRS,2023-01-01 00:00:00,56396,01/01/2023,0
Hepatite B,Capão da Canoa,430463,6,4304630,Capão da Canoa,18Âª CRS,2015-01-01 00:00:00,48700,01/01/2015,"12,32"
Hepatite B,Capão da Canoa,430463,3,4304630,Capão da Canoa,18Âª CRS,2016-01-01 00:00:00,49848,01/01/2016,"6,02"
Hepatite B,Capão da Canoa,430463,2,4304630,Capão da Canoa,18Âª CRS,2017-01-01 00:00:00,51299,01/01/2017,"3,9"
Hepatite B,Capão da Canoa,430463,3,4304630,Capão da Canoa,18Âª CRS,2018-01-01 00:00:00,52685,01/01/2018,"5,69"
Hepatite B,Capão da Canoa,430463,6,4304630,Capão da Canoa,18Âª CRS,2019-01-01 00:00:00,53769,01/01/2019,"11,16"
Hepatite B,Capão da Canoa,430463,2,4304630,Capão da Canoa,18Âª CRS,2020-01-01 00:00:00,55102,01/01/2020,"3,63"
Hepatite B,Capão da Canoa,430463,2,4304630,Capão da Canoa,18Âª CRS,2021-01-01 00:00:00,56396,01/01/2021,"3,55"
Hepatite B,Capão da Canoa,430463,6,4304630,Capão da Canoa,18Âª CRS,2022-01-01 00:00:00,56396,01/01/2022,"10,64"
Hepatite B,Capão da Canoa,430463,3,4304630,Capão da Canoa,18Âª CRS,2023-01-01 00:00:00,56396,01/01/2023,"5,32"
Hepatite C,Capão da Canoa,430463,44,4304630,Capão da Canoa,18Âª CRS,2015-01-01 00:00:00,48700,01/01/2015,"90,35"
Hepatite C,Capão da Canoa,430463,14,4304630,Capão da Canoa,18Âª CRS,2016-01-01 00:00:00,49848,01/01/2016,"28,09"
Hepatite C,Capão da Canoa,430463,21,4304630,Capão da Canoa,18Âª CRS,2017-01-01 00:00:00,51299,01/01/2017,"40,94"
Hepatite C,Capão da Canoa,430463,37,4304630,Capão da Canoa,18Âª CRS,2018-01-01 00:00:00,52685,01/01/2018,"70,23"
Hepatite C,Capão da Canoa,430463,36,4304630,Capão da Canoa,18Âª CRS,2019-01-01 00:00:00,53769,01/01/2019,"66,95"
Hepatite C,Capão da Canoa,430463,9,4304630,Capão da Canoa,18Âª CRS,2020-01-01 00:00:00,55102,01/01/2020,"16,33"
Hepatite C,Capão da Canoa,430463,10,4304630,Capão da Canoa,18Âª CRS,2021-01-01 00:00:00,56396,01/01/2021,"17,73"
Hepatite C,Capão da Canoa,430463,19,4304630,Capão da Canoa,18Âª CRS,2022-01-01 00:00:00,56396,01/01/2022,"33,69"
Hepatite C,Capão da Canoa,430463,9,4304630,Capão da Canoa,18Âª CRS,2023-01-01 00:00:00,56396,01/01/2023,"15,96"
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2015-01-01 00:00:00,3087,01/01/2015,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2016-01-01 00:00:00,3188,01/01/2016,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2017-01-01 00:00:00,3225,01/01/2017,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2018-01-01 00:00:00,3233,01/01/2018,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2019-01-01 00:00:00,3152,01/01/2019,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2020-01-01 00:00:00,3191,01/01/2020,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2021-01-01 00:00:00,3198,01/01/2021,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2022-01-01 00:00:00,3198,01/01/2022,0
Hepatite A,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2023-01-01 00:00:00,3198,01/01/2023,0
Hepatite B,Capão do Cipó,430465,1,4304655,Capão do Cipó,04Âª CRS,2015-01-01 00:00:00,3087,01/01/2015,"32,39"
Hepatite B,Capão do Cipó,430465,3,4304655,Capão do Cipó,04Âª CRS,2016-01-01 00:00:00,3188,01/01/2016,"94,1"
Hepatite B,Capão do Cipó,430465,1,4304655,Capão do Cipó,04Âª CRS,2017-01-01 00:00:00,3225,01/01/2017,"31,01"
Hepatite B,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2018-01-01 00:00:00,3233,01/01/2018,0
Hepatite B,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2019-01-01 00:00:00,3152,01/01/2019,0
Hepatite B,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2020-01-01 00:00:00,3191,01/01/2020,0
Hepatite B,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2021-01-01 00:00:00,3198,01/01/2021,0
Hepatite B,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2022-01-01 00:00:00,3198,01/01/2022,0
Hepatite B,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2023-01-01 00:00:00,3198,01/01/2023,0
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2015-01-01 00:00:00,3087,01/01/2015,0
Hepatite C,Capão do Cipó,430465,1,4304655,Capão do Cipó,04Âª CRS,2016-01-01 00:00:00,3188,01/01/2016,"31,37"
Hepatite C,Capão do Cipó,430465,1,4304655,Capão do Cipó,04Âª CRS,2017-01-01 00:00:00,3225,01/01/2017,"31,01"
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2018-01-01 00:00:00,3233,01/01/2018,0
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2019-01-01 00:00:00,3152,01/01/2019,0
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2020-01-01 00:00:00,3191,01/01/2020,0
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2021-01-01 00:00:00,3198,01/01/2021,0
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2022-01-01 00:00:00,3198,01/01/2022,0
Hepatite C,Capão do Cipó,430465,0,4304655,Capão do Cipó,04Âª CRS,2023-01-01 00:00:00,3198,01/01/2023,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2015-01-01 00:00:00,25462,01/01/2015,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2016-01-01 00:00:00,25501,01/01/2016,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2017-01-01 00:00:00,26189,01/01/2017,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2018-01-01 00:00:00,26524,01/01/2018,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2019-01-01 00:00:00,27002,01/01/2019,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2020-01-01 00:00:00,27170,01/01/2020,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2021-01-01 00:00:00,27105,01/01/2021,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2022-01-01 00:00:00,27105,01/01/2022,0
Hepatite A,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2023-01-01 00:00:00,27105,01/01/2023,0
Hepatite B,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2015-01-01 00:00:00,25462,01/01/2015,0
Hepatite B,Capão do Leão,430466,1,4304663,Capão do Leão,03Âª CRS,2016-01-01 00:00:00,25501,01/01/2016,"3,92"
Hepatite B,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2017-01-01 00:00:00,26189,01/01/2017,0
Hepatite B,Capão do Leão,430466,2,4304663,Capão do Leão,03Âª CRS,2018-01-01 00:00:00,26524,01/01/2018,"7,54"
Hepatite B,Capão do Leão,430466,1,4304663,Capão do Leão,03Âª CRS,2019-01-01 00:00:00,27002,01/01/2019,"3,7"
Hepatite B,Capão do Leão,430466,2,4304663,Capão do Leão,03Âª CRS,2020-01-01 00:00:00,27170,01/01/2020,"7,36"
Hepatite B,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2021-01-01 00:00:00,27105,01/01/2021,0
Hepatite B,Capão do Leão,430466,2,4304663,Capão do Leão,03Âª CRS,2022-01-01 00:00:00,27105,01/01/2022,"7,38"
Hepatite B,Capão do Leão,430466,0,4304663,Capão do Leão,03Âª CRS,2023-01-01 00:00:00,27105,01/01/2023,0
Hepatite C,Capão do Leão,430466,6,4304663,Capão do Leão,03Âª CRS,2015-01-01 00:00:00,25462,01/01/2015,"23,56"
Hepatite C,Capão do Leão,430466,8,4304663,Capão do Leão,03Âª CRS,2016-01-01 00:00:00,25501,01/01/2016,"31,37"
Hepatite C,Capão do Leão,430466,3,4304663,Capão do Leão,03Âª CRS,2017-01-01 00:00:00,26189,01/01/2017,"11,46"
Hepatite C,Capão do Leão,430466,8,4304663,Capão do Leão,03Âª CRS,2018-01-01 00:00:00,26524,01/01/2018,"30,16"
Hepatite C,Capão do Leão,430466,5,4304663,Capão do Leão,03Âª CRS,2019-01-01 00:00:00,27002,01/01/2019,"18,52"
Hepatite C,Capão do Leão,430466,1,4304663,Capão do Leão,03Âª CRS,2020-01-01 00:00:00,27170,01/01/2020,"3,68"
Hepatite C,Capão do Leão,430466,2,4304663,Capão do Leão,03Âª CRS,2021-01-01 00:00:00,27105,01/01/2021,"7,38"
Hepatite C,Capão do Leão,430466,4,4304663,Capão do Leão,03Âª CRS,2022-01-01 00:00:00,27105,01/01/2022,"14,76"
Hepatite C,Capão do Leão,430466,7,4304663,Capão do Leão,03Âª CRS,2023-01-01 00:00:00,27105,01/01/2023,"25,83"
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2015-01-01 00:00:00,4235,01/01/2015,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2016-01-01 00:00:00,4214,01/01/2016,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2017-01-01 00:00:00,4421,01/01/2017,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2018-01-01 00:00:00,4463,01/01/2018,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2019-01-01 00:00:00,4545,01/01/2019,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2020-01-01 00:00:00,4567,01/01/2020,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2021-01-01 00:00:00,4620,01/01/2021,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2022-01-01 00:00:00,4620,01/01/2022,0
Hepatite A,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2023-01-01 00:00:00,4620,01/01/2023,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2015-01-01 00:00:00,4235,01/01/2015,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2016-01-01 00:00:00,4214,01/01/2016,0
Hepatite B,Capivari do Sul,430467,1,4304689,Capivari do Sul,18Âª CRS,2017-01-01 00:00:00,4421,01/01/2017,"22,62"
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2018-01-01 00:00:00,4463,01/01/2018,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2019-01-01 00:00:00,4545,01/01/2019,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2020-01-01 00:00:00,4567,01/01/2020,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2021-01-01 00:00:00,4620,01/01/2021,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2022-01-01 00:00:00,4620,01/01/2022,0
Hepatite B,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2023-01-01 00:00:00,4620,01/01/2023,0
Hepatite C,Capivari do Sul,430467,2,4304689,Capivari do Sul,18Âª CRS,2015-01-01 00:00:00,4235,01/01/2015,"47,23"
Hepatite C,Capivari do Sul,430467,1,4304689,Capivari do Sul,18Âª CRS,2016-01-01 00:00:00,4214,01/01/2016,"23,73"
Hepatite C,Capivari do Sul,430467,1,4304689,Capivari do Sul,18Âª CRS,2017-01-01 00:00:00,4421,01/01/2017,"22,62"
Hepatite C,Capivari do Sul,430467,1,4304689,Capivari do Sul,18Âª CRS,2018-01-01 00:00:00,4463,01/01/2018,"22,41"
Hepatite C,Capivari do Sul,430467,3,4304689,Capivari do Sul,18Âª CRS,2019-01-01 00:00:00,4545,01/01/2019,"66,01"
Hepatite C,Capivari do Sul,430467,1,4304689,Capivari do Sul,18Âª CRS,2020-01-01 00:00:00,4567,01/01/2020,"21,9"
Hepatite C,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2021-01-01 00:00:00,4620,01/01/2021,0
Hepatite C,Capivari do Sul,430467,1,4304689,Capivari do Sul,18Âª CRS,2022-01-01 00:00:00,4620,01/01/2022,"21,65"
Hepatite C,Capivari do Sul,430467,0,4304689,Capivari do Sul,18Âª CRS,2023-01-01 00:00:00,4620,01/01/2023,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2015-01-01 00:00:00,12050,01/01/2015,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2016-01-01 00:00:00,11918,01/01/2016,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2017-01-01 00:00:00,12534,01/01/2017,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2018-01-01 00:00:00,12559,01/01/2018,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2019-01-01 00:00:00,12716,01/01/2019,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2020-01-01 00:00:00,12944,01/01/2020,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2021-01-01 00:00:00,13084,01/01/2021,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2022-01-01 00:00:00,13084,01/01/2022,0
Hepatite A,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2023-01-01 00:00:00,13084,01/01/2023,0
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2015-01-01 00:00:00,12050,01/01/2015,0
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2016-01-01 00:00:00,11918,01/01/2016,0
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2017-01-01 00:00:00,12534,01/01/2017,0
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2018-01-01 00:00:00,12559,01/01/2018,0
Hepatite B,Capela de Santana,430468,1,4304697,Capela de Santana,01Âª CRS,2019-01-01 00:00:00,12716,01/01/2019,"7,86"
Hepatite B,Capela de Santana,430468,3,4304697,Capela de Santana,01Âª CRS,2020-01-01 00:00:00,12944,01/01/2020,"23,18"
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2021-01-01 00:00:00,13084,01/01/2021,0
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2022-01-01 00:00:00,13084,01/01/2022,0
Hepatite B,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2023-01-01 00:00:00,13084,01/01/2023,0
Hepatite C,Capela de Santana,430468,3,4304697,Capela de Santana,01Âª CRS,2015-01-01 00:00:00,12050,01/01/2015,"24,9"
Hepatite C,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2016-01-01 00:00:00,11918,01/01/2016,0
Hepatite C,Capela de Santana,430468,2,4304697,Capela de Santana,01Âª CRS,2017-01-01 00:00:00,12534,01/01/2017,"15,96"
Hepatite C,Capela de Santana,430468,1,4304697,Capela de Santana,01Âª CRS,2018-01-01 00:00:00,12559,01/01/2018,"7,96"
Hepatite C,Capela de Santana,430468,2,4304697,Capela de Santana,01Âª CRS,2019-01-01 00:00:00,12716,01/01/2019,"15,73"
Hepatite C,Capela de Santana,430468,1,4304697,Capela de Santana,01Âª CRS,2020-01-01 00:00:00,12944,01/01/2020,"7,73"
Hepatite C,Capela de Santana,430468,1,4304697,Capela de Santana,01Âª CRS,2021-01-01 00:00:00,13084,01/01/2021,"7,64"
Hepatite C,Capela de Santana,430468,2,4304697,Capela de Santana,01Âª CRS,2022-01-01 00:00:00,13084,01/01/2022,"15,29"
Hepatite C,Capela de Santana,430468,0,4304697,Capela de Santana,01Âª CRS,2023-01-01 00:00:00,13084,01/01/2023,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2015-01-01 00:00:00,3031,01/01/2015,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2016-01-01 00:00:00,3183,01/01/2016,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2017-01-01 00:00:00,3048,01/01/2017,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2018-01-01 00:00:00,3090,01/01/2018,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2019-01-01 00:00:00,3045,01/01/2019,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2020-01-01 00:00:00,3119,01/01/2020,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2021-01-01 00:00:00,3185,01/01/2021,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2022-01-01 00:00:00,3185,01/01/2022,0
Hepatite A,Capitão,430469,0,4304671,Capitão,16Âª CRS,2023-01-01 00:00:00,3185,01/01/2023,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2015-01-01 00:00:00,3031,01/01/2015,0
Hepatite B,Capitão,430469,1,4304671,Capitão,16Âª CRS,2016-01-01 00:00:00,3183,01/01/2016,"31,42"
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2017-01-01 00:00:00,3048,01/01/2017,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2018-01-01 00:00:00,3090,01/01/2018,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2019-01-01 00:00:00,3045,01/01/2019,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2020-01-01 00:00:00,3119,01/01/2020,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2021-01-01 00:00:00,3185,01/01/2021,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2022-01-01 00:00:00,3185,01/01/2022,0
Hepatite B,Capitão,430469,0,4304671,Capitão,16Âª CRS,2023-01-01 00:00:00,3185,01/01/2023,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2015-01-01 00:00:00,3031,01/01/2015,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2016-01-01 00:00:00,3183,01/01/2016,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2017-01-01 00:00:00,3048,01/01/2017,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2018-01-01 00:00:00,3090,01/01/2018,0
Hepatite C,Capitão,430469,1,4304671,Capitão,16Âª CRS,2019-01-01 00:00:00,3045,01/01/2019,"32,84"
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2020-01-01 00:00:00,3119,01/01/2020,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2021-01-01 00:00:00,3185,01/01/2021,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2022-01-01 00:00:00,3185,01/01/2022,0
Hepatite C,Capitão,430469,0,4304671,Capitão,16Âª CRS,2023-01-01 00:00:00,3185,01/01/2023,0
Hepatite A,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2015-01-01 00:00:00,63114,01/01/2015,0
Hepatite A,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2016-01-01 00:00:00,63009,01/01/2016,0
Hepatite A,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2017-01-01 00:00:00,62860,01/01/2017,0
Hepatite A,Carazinho,430470,1,4304713,Carazinho,06Âª CRS,2018-01-01 00:00:00,62704,01/01/2018,"1,59"
Hepatite A,Carazinho,430470,1,4304713,Carazinho,06Âª CRS,2019-01-01 00:00:00,63291,01/01/2019,"1,58"
Hepatite A,Carazinho,430470,1,4304713,Carazinho,06Âª CRS,2020-01-01 00:00:00,63843,01/01/2020,"1,57"
Hepatite A,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2021-01-01 00:00:00,64757,01/01/2021,0
Hepatite A,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2022-01-01 00:00:00,64757,01/01/2022,0
Hepatite A,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2023-01-01 00:00:00,64757,01/01/2023,0
Hepatite B,Carazinho,430470,5,4304713,Carazinho,06Âª CRS,2015-01-01 00:00:00,63114,01/01/2015,"7,92"
Hepatite B,Carazinho,430470,11,4304713,Carazinho,06Âª CRS,2016-01-01 00:00:00,63009,01/01/2016,"17,46"
Hepatite B,Carazinho,430470,10,4304713,Carazinho,06Âª CRS,2017-01-01 00:00:00,62860,01/01/2017,"15,91"
Hepatite B,Carazinho,430470,10,4304713,Carazinho,06Âª CRS,2018-01-01 00:00:00,62704,01/01/2018,"15,95"
Hepatite B,Carazinho,430470,6,4304713,Carazinho,06Âª CRS,2019-01-01 00:00:00,63291,01/01/2019,"9,48"
Hepatite B,Carazinho,430470,6,4304713,Carazinho,06Âª CRS,2020-01-01 00:00:00,63843,01/01/2020,"9,4"
Hepatite B,Carazinho,430470,6,4304713,Carazinho,06Âª CRS,2021-01-01 00:00:00,64757,01/01/2021,"9,27"
Hepatite B,Carazinho,430470,1,4304713,Carazinho,06Âª CRS,2022-01-01 00:00:00,64757,01/01/2022,"1,54"
Hepatite B,Carazinho,430470,0,4304713,Carazinho,06Âª CRS,2023-01-01 00:00:00,64757,01/01/2023,0
Hepatite C,Carazinho,430470,17,4304713,Carazinho,06Âª CRS,2015-01-01 00:00:00,63114,01/01/2015,"26,94"
Hepatite C,Carazinho,430470,22,4304713,Carazinho,06Âª CRS,2016-01-01 00:00:00,63009,01/01/2016,"34,92"
Hepatite C,Carazinho,430470,30,4304713,Carazinho,06Âª CRS,2017-01-01 00:00:00,62860,01/01/2017,"47,73"
Hepatite C,Carazinho,430470,16,4304713,Carazinho,06Âª CRS,2018-01-01 00:00:00,62704,01/01/2018,"25,52"
Hepatite C,Carazinho,430470,25,4304713,Carazinho,06Âª CRS,2019-01-01 00:00:00,63291,01/01/2019,"39,5"
Hepatite C,Carazinho,430470,5,4304713,Carazinho,06Âª CRS,2020-01-01 00:00:00,63843,01/01/2020,"7,83"
Hepatite C,Carazinho,430470,13,4304713,Carazinho,06Âª CRS,2021-01-01 00:00:00,64757,01/01/2021,"20,08"
Hepatite C,Carazinho,430470,7,4304713,Carazinho,06Âª CRS,2022-01-01 00:00:00,64757,01/01/2022,"10,81"
Hepatite C,Carazinho,430470,10,4304713,Carazinho,06Âª CRS,2023-01-01 00:00:00,64757,01/01/2023,"15,44"
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2015-01-01 00:00:00,7768,01/01/2015,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2016-01-01 00:00:00,7591,01/01/2016,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2017-01-01 00:00:00,7826,01/01/2017,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2018-01-01 00:00:00,7921,01/01/2018,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2019-01-01 00:00:00,8095,01/01/2019,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2020-01-01 00:00:00,8087,01/01/2020,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2021-01-01 00:00:00,8175,01/01/2021,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2022-01-01 00:00:00,8175,01/01/2022,0
Hepatite A,Caraá,430471,0,4304705,Caraá,18Âª CRS,2023-01-01 00:00:00,8175,01/01/2023,0
Hepatite B,Caraá,430471,0,4304705,Caraá,18Âª CRS,2015-01-01 00:00:00,7768,01/01/2015,0
Hepatite B,Caraá,430471,1,4304705,Caraá,18Âª CRS,2016-01-01 00:00:00,7591,01/01/2016,"13,17"
Hepatite B,Caraá,430471,1,4304705,Caraá,18Âª CRS,2017-01-01 00:00:00,7826,01/01/2017,"12,78"
Hepatite B,Caraá,430471,1,4304705,Caraá,18Âª CRS,2018-01-01 00:00:00,7921,01/01/2018,"12,62"
Hepatite B,Caraá,430471,0,4304705,Caraá,18Âª CRS,2019-01-01 00:00:00,8095,01/01/2019,0
